Address,Neighborhood,Ward,Description,ZipCode,Usage,Lot Square Feet,ParcelId
5856 RIDGE AV,Hamilton Heights,22,,63112,Vacant Lot,3076,38220501200
5976 RIDGE AV,Hamilton Heights,22,,63112,Vacant Lot,3077.46958,38350500200
2515 HAMILTON AV,Wells / Goodfellow,22,,63112,Vacant Lot,3080.6071385,49960002800
5829 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3081,49920004100
5906 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3081.2659275,49990002500
5539 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,3082.709766,52800003100
5551 LABADIE AV,Wells / Goodfellow,22,,63120,Vacant Lot,3086.0779715,52410001100
5317 NORTHLAND AV,Wells / Goodfellow,22,,63112,Vacant Lot,3087.0440945,45170602300
5546 GREER AV,Wells / Goodfellow,22,,63120,Vacant Lot,3095.2970245,52810000100
5960 RIDGE AV,Hamilton Heights,22,,63112,Vacant Lot,3096.526088,38350500800
5611 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3100,51990005000
1382 GRANVILLE PL,Hamilton Heights,22,,63112,Vacant Lot,3100.935594,38070801100
5826 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3103.419534,49930002100
5973 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3108,38350603600
5977 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3108,38350603700
5979 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3108,38350603800
5945 ROMAINE PL,Hamilton Heights,22,,63112,Vacant Lot,3109,38350504300
5820 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3109.6200555,49920002700
5321 NORTHLAND AV,Wells / Goodfellow,22,,63112,Vacant Lot,3114.6231355,45170602500
5843 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3115.5447135,49910004500
5816 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3116.9498325,49920002800
5835 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3119.002095,49930004200
5851 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3121.300719,49930004800
5867 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3122.6162815,49910005200
5631 ROOSEVELT PL,Wells / Goodfellow,22,,63120,Vacant Lot,3124.781354,52440004800
5515 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,3125.747727,52800002100
5632 ROOSEVELT PL,Wells / Goodfellow,22,,63120,Vacant Lot,3131.4733325,52430003300
5332 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3131.5308135,45140001500
1401 TEMPLE PL,Hamilton Heights,22,,63112,Vacant Lot,3132.981655,38180702900
5738 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3135.168247,48270000700
5338 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3138.5019185,45140001300
5876 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3142.8701905,49910000800
5525 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,3143.9092445,52800002600
5521 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,3154.6500615,52800002400
1344 BLACKSTONE AV,Hamilton Heights,22,,63112,Vacant Lot,3156.4809375,38160701400
5330 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3158.079203,45140001600
5839 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3158.341844,49930004300
5812 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3158.510586,49900002300
5824 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3163.269815,49930002200
5529 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,3163.6588075,52800002700
5931 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3164.073421,38350602200
5621 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3164.257713,51990005300
5511 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,3171.796425,52800002000
1617 UNION BLVD,Wells / Goodfellow,22,,63113,Vacant Lot,3174.2300455,45130102200
5983 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3185.3747735,38350603900
5824 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3187.6230075,49920002500
5639 ROOSEVELT PL,Wells / Goodfellow,22,,63120,Vacant Lot,3201.1884835,52440005100
5810 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3203.4920625,49930002700
5348 COTE BRILLIANTE AV,Wells / Goodfellow,22, ,63112,Vacant Lot,3205,45130200900
5869 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3218.653299,49910005300
1349 HODIAMONT AV,Hamilton Heights,22,,63112,Vacant Lot,3219.6650445,38440000900
5347 PATTON AV,Wells / Goodfellow,22,,63112,Vacant Lot,3220.7678815,45130204000
5736 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3226.8783075,48270000800
1477 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3229.6749965,38190901800
5608 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3229.8901345,48260003500
1323 CLARA AV,Hamilton Heights,22,,63112,Vacant Lot,3232.9280835,38160802200
1411 TEMPLE PL,Hamilton Heights,22,,63112,Vacant Lot,3240.922402,38180702500
5929 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3246.6058495,38350602100
1436 BLACKSTONE AV,Hamilton Heights,22,,63112,Vacant Lot,3260.031024,38180701100
5985 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3260.619838,49980005500
5988 DR MARTIN LUTHER KING DR,Hamilton Heights,22,,63112,Vacant Lot,3263.191491,38370000400
5569 LABADIE AV,Wells / Goodfellow,22,,63120,Vacant Lot,3265.989234,52410001700
1452 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3266.102286,38191000100
5535 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,3273.5824385,52800003000
1433 CLARA AV,Hamilton Heights,22,,63112,Vacant Lot,3277.14749,38180801800
1408 TEMPLE PL,Hamilton Heights,22,,63112,Vacant Lot,3278.924487,38180800309
5864 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3288.0166015,49900000900
5959 HAMILTON TERR,Hamilton Heights,22,,63112,Vacant Lot,3289.0521025,38340504800
1331 CLARA AV,Hamilton Heights,22,,63112,Vacant Lot,3294.640478,38160801900
5929 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3297.494745,49960003800
5978 HAMILTON TERR,Hamilton Heights,22,,63112,Vacant Lot,3299.6163835,38340600500
3598 HAMILTON AV,Wells / Goodfellow,22,,63120,Vacant Lot,3300.627064,55790000900
1906 BELT AV,Wells / Goodfellow,22,,63112,Vacant Lot,3301.499921,45250000400
5371 PATTON AV,Wells / Goodfellow,22,,63112,Vacant Lot,3301.8524105,45130204900
1416 HAMILTON AV,Hamilton Heights,22,,63112,Vacant Lot,3302.681567,38210400600
1329 CLARA AV,Hamilton Heights,22,,63112,Vacant Lot,3309.9192685,38160802000
5732 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3310.2055035,48270000900
5538 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,3310.586062,45340002700
5841 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3316.176194,49910004400
5744 DR MARTIN LUTHER KING DR,Hamilton Heights,22,,63112,Vacant Lot,3323.67934,38190901200
5563 TERRY AV,Wells / Goodfellow,22,,63120,Vacant Lot,3325.8699535,52560001800
1389 GOODFELLOW BLVD,Hamilton Heights,22,,63112,Vacant Lot,3333,38220503400
5833 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3334.521876,49930004100
1917 HAMILTON AV,Wells / Goodfellow,22,,63112,Vacant Lot,3342.9954285,49980002900
5865 ROMAINE PL,Hamilton Heights,22,,63112,Vacant Lot,3345.8583625,38220505300
5571 MAFFITT AV,Wells / Goodfellow,22,,63112,Vacant Lot,3346.8317335,52540001900
5756 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3347.4216795,48260000200
5752 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3347.4588765,48260000300
2630 CLARA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3349.162238,45320001900
1386 HODIAMONT AV,Hamilton Heights,22,,63112,Vacant Lot,3353,38350506100
5630 KENNERLY AV,Wells / Goodfellow,22,,63112,Vacant Lot,3353.714004,52000003400
1424 BURD AV,Hamilton Heights,22,,63112,Vacant Lot,3357.412837,38060700700
5903 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3374.225343,49980003100
5387 NORTHLAND AV,Wells / Goodfellow,22,,63112,Vacant Lot,3387.3667675,45170604200
5555 TERRY AV,Wells / Goodfellow,22,,63120,Vacant Lot,3387.4531345,52560001500
5911 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3396.225834,49960003200
2323 UNION BLVD,Wells / Goodfellow,22,,63113,Vacant Lot,3397.628156,45150002600
5612 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,3398.267634,52440003310
1462 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3399.634851,38191000400
5573 TERRY AV,Wells / Goodfellow,22,,63120,Vacant Lot,3402.383387,52560002100
5572 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,3406.135503,52570000300
1388 HODIAMONT AV,Hamilton Heights,22,,63112,Vacant Lot,3409.1507985,38350506200
5762 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3415.570642,48270000100
5859 ROMAINE PL,Hamilton Heights,22,,63112,Vacant Lot,3417.4169805,38220505000
1443 AMHERST PL,Hamilton Heights,22,,63112,Vacant Lot,3420.844549,38360005500
2542 ARLINGTON AV,Wells / Goodfellow,22,,63112,Vacant Lot,3425.642437,45161100800
5383 NORTHLAND AV,Wells / Goodfellow,22,,63112,Vacant Lot,3431.117949,45170604100
5939 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3433,49960004100
5909 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3437.653728,49960003100
1320 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3437.694041,38161000301
1318 HAMILTON BLVD,Hamilton Heights,22,,63112,Vacant Lot,3438.24,38230402900
1407 BLACKSTONE AV,Hamilton Heights,22,,63112,Vacant Lot,3438.2410805,38181002800
5339 PATTON AV,Wells / Goodfellow,22,,63112,Vacant Lot,3457.287889,45130203700
5915 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3457.940667,49960003300
1972 CLARA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3459.0972895,45310002200
1390 GRANVILLE PL,Hamilton Heights,22,,63112,Vacant Lot,3460.449519,38070801300
5585 PAGE BLVD,Hamilton Heights,22,,63112,Vacant Lot,3465,38080402300
1355 GOODFELLOW BLVD,Hamilton Heights,22,a/k/a 5803 Minerva Ave.,63112,Vacant Lot,3466.946523,38220602800
5963 HAMILTON TERR,Hamilton Heights,22,,63112,Vacant Lot,3471.505355,38340504900
2315 UNION BLVD,Wells / Goodfellow,22,,63113,Vacant Lot,3475.1458695,45150002900
5349 DR MARTIN LUTHER KING DR,Wells / Goodfellow,22,,63112,Vacant Lot,3486.8618315,37960003800
1365 BLACKSTONE AV,Hamilton Heights,22,,63112,Vacant Lot,3487.076613,38171003000
5938 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3494.2634795,49980001600
5907 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3501.606847,49960003000
5370 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3503.829024,45150000400
1976 CLARA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3507.9982855,45310002400
1456 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3511.714103,38191000200
1415 CLARA AV,Hamilton Heights,22,,63112,Vacant Lot,3512,38180802500
1918 CLARA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3512.798341,45310000700
5567 MAFFITT AV,Wells / Goodfellow,22,,63112,Vacant Lot,3517.9513655,52540001800
1315 BLACKSTONE AV,Hamilton Heights,22,,63112,Vacant Lot,3525.3390145,38161002400
1904 BELT AV,Wells / Goodfellow,22,,63112,Vacant Lot,3526.9661555,45250000300
5349 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3528.35,45130104000
1345 CLARA AV,Hamilton Heights,22,,63112,Vacant Lot,3529.158925,38160801400
1932 CLARA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3550.40588,45310001200
3409 SEMPLE AV,Wells / Goodfellow,22,,63120,Vacant Lot,3552.193686,43640003000
5365 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3561.581414,45161103000
3327 SEMPLE AV,Wells / Goodfellow,22,,63120,Vacant Lot,3561.9321365,43640003400
3325 SEMPLE AV,Wells / Goodfellow,22,,63120,Vacant Lot,3563.521601,43640003500
5918 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3567.205361,49980002200
5897 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3567.716252,49910006200
1322 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3569,38161000400
1337 COCKRILL ST,Hamilton Heights,22,,63133,Vacant Lot,3572.973576,38450000600
5714 KENNERLY AV,Wells / Goodfellow,22,,63112,Vacant Lot,3577,52000001700
1365 TEMPLE PL,Hamilton Heights,22,,63112,Vacant Lot,3583.8278505,38170703000
5861 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3584.056987,49910005000
5706 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3585,48270001700
5835 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3586.3749765,38220603500
5837 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3586.502777,38220603600
5841 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3586.5146655,38220603700
5845 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3586.595904,38220603800
5849 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3586.625995,38220603900
5855 MINERVA AV,Hamilton Heights,22,,63112,Vacant Lot,3586.7908985,38220604100
5729 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3587.9430385,48270007100
5731 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3587.9430385,48270007200
5743 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3587.9870005,48270007600
5641 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3599.6093875,49140005100
5899 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3602.1432465,49910006300
5345 DR MARTIN LUTHER KING DR,Wells / Goodfellow,22,,63112,Vacant Lot,3605.134543,37960003700
5739 WELLS AV,Hamilton Heights,22,,63112,Vacant Lot,3608.5353435,38190902600
1229 GOODFELLOW BLVD,West End,22,,63112,Vacant Lot,3617.1631935,38250001900
5924 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3618.601002,49980002000
5735 DR MARTIN LUTHER KING DR,Wells / Goodfellow,22,,63112,Vacant Lot,3622.9136285,48260006400
5817 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3636.217651,55510003600
5351 DR MARTIN LUTHER KING DR,Wells / Goodfellow,22,,63112,Vacant Lot,3647.9490705,37960003900
1361 TEMPLE PL,Hamilton Heights,22,,63112,Vacant Lot,3651.6620615,38170703100
1335 COCKRILL ST,Hamilton Heights,22,,63133,Vacant Lot,3653.933582,38450000700
1373 TEMPLE PL,Hamilton Heights,22,,63112,Vacant Lot,3654.25843,38170702700
5811 HIGHLAND AV,Wells / Goodfellow,22, ,63112,Vacant Lot,3658.1371075,55520002700
5973 KENNERLY AV,Wells / Goodfellow,22,,63112,Vacant Lot,3666.529456,49940000400
5805 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3673.1256275,49910003600
1369 TEMPLE PL,Hamilton Heights,22,,63112,Vacant Lot,3676.735143,38170702800
1466 LAUREL PL,Hamilton Heights,22,,63112,Vacant Lot,3680.533524,53060000500
1439 GOODFELLOW BLVD,Hamilton Heights,22,,63112,Vacant Lot,3686.2051755,38210301400
1316 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3687.686535,38161000200
5360 NORTHLAND AV,Wells / Goodfellow,22,,63112,Vacant Lot,3691.5590275,45161101700
5828 HIGHLAND AV,Wells / Goodfellow,22,,63112,Vacant Lot,3694.3734395,55510002300
1960 CLARA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3698.938131,45310001900
1319 MONTCLAIR AV,Hamilton Heights,22,,63112,Vacant Lot,3704.1356445,38080402100
1421 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3705.5843365,38180902000
5860 KENNERLY AV,Wells / Goodfellow,22,,63112,Vacant Lot,3711.945384,55520001100
5808 KENNERLY AV,Wells / Goodfellow,22,,63112,Vacant Lot,3717.263496,55520002300
3043 SEMPLE AV,Wells / Goodfellow,22,,63120,Vacant Lot,3718.8037565,48220002100
2847 UNION BLVD,Wells / Goodfellow,22,,63115,Vacant Lot,3723.0555285,55550001500
5591 PAGE BLVD,Hamilton Heights,22,,63112,Vacant Lot,3726.193444,38080402600
5980 DR MARTIN LUTHER KING DR,Hamilton Heights,22,,63112,Vacant Lot,3733.040732,38370000700
5366 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3735.0278465,45150000500
5881 ROMAINE PL,Hamilton Heights,22,,63112,Vacant Lot,3739.5459775,38220505800
5863 ETZEL AV,West End,22,,63112,Vacant Lot,3740.96827,38260001800
1446 TEMPLE PL,Hamilton Heights,22,,63112,Vacant Lot,3749.3820635,38180801400
5812 KENNERLY AV,Wells / Goodfellow,22,,63112,Vacant Lot,3752.494336,55520002200
5869 GREER AV,Wells / Goodfellow,22,,63120,Vacant Lot,3755.1255315,65060001600
5979 KENNERLY AV,Wells / Goodfellow,22,,63112,Vacant Lot,3756.9355845,49940000200
5350 NORTHLAND AV,Wells / Goodfellow,22,,63112,Vacant Lot,3762.2629285,45160200800
1338 BLACKSTONE AV,Hamilton Heights,22,,63112,Vacant Lot,3763.207601,38160701200
5968 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3766.637448,49990000500
1384 CLARA AV,Hamilton Heights,22,,63112,Vacant Lot,3770.1803805,38070901100
5722 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3774,49130000300
2710 GOODFELLOW BLVD,Wells / Goodfellow,22,,63112,Vacant Lot,3779.004348,52010008000
5630 MAFFITT AV,Wells / Goodfellow,22,,63112,Vacant Lot,3779.4217935,52010003100
5565 ST EDWARD AV,Wells / Goodfellow,22,,63120,Vacant Lot,3780,52570001900
5556 ST EDWARD AV,Wells / Goodfellow,22,,63120,Vacant Lot,3780,52560001000
1464 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3787.3717835,38191000500
1453 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3788.915024,38190902400
5714 LABADIE AV,Wells / Goodfellow,22,,63120,Vacant Lot,3803.995749,52370001100
5800 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,3810.155692,49910003300
5363 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3824.1770805,45161102900
5981 WELLS AV,Hamilton Heights,22,,63112,Vacant Lot,3824.220635,38370003700
2710 ARLINGTON AV,Wells / Goodfellow,22,,63112,Vacant Lot,3828.138462,45170604400
5735 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3831.564223,49140006700
1339 MONTCLAIR AV,Hamilton Heights,22,,63112,Vacant Lot,3836.5074875,38080401500
5850 HIGHLAND AV,Wells / Goodfellow,22,,63112,Vacant Lot,3837.9467305,55510001600
6100 RIDGE AV,Hamilton Heights,22,,63133,Vacant Lot,3847.968033,38400000600
1228 GOODFELLOW BLVD,West End,22,,63112,Vacant Lot,3850.238255,38140402600
1358 BLACKSTONE AV,Hamilton Heights,22,,63112,Vacant Lot,3850.9166535,38170700200
1480 LAUREL PL,Hamilton Heights,22,,63112,Vacant Lot,3859.214918,53060001000
5368 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3860.355846,45140000100
5955 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3868.144982,49990004500
5859 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3895.182761,49910004900
1477 GOODFELLOW BLVD,Hamilton Heights,22,,63112,Vacant Lot,3895.648676,53060002000
5819 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,3897.212551,49930003500
5354 NORTHLAND AV,Wells / Goodfellow,22,,63112,Vacant Lot,3899.0722605,45160200700
1437 CLARA AV,Hamilton Heights,22,,63112,Vacant Lot,3900.928432,38180801700
5876 RIDGE AV,Hamilton Heights,22,,63112,Vacant Lot,3903.4307145,38220500500
1320 TEMPLE PL,Hamilton Heights,22,,63112,Vacant Lot,3911.9204275,38160800600
1517 GOODFELLOW BLVD,Wells / Goodfellow,22,,63112,Vacant Lot,3917.3925335,49900002600
5632 HIGHLAND AV,Wells / Goodfellow,22,,63112,Vacant Lot,3921.659546,51990003100
5833 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3926.5669575,55510004100
1341 CLARA AV,Hamilton Heights,22,,63112,Vacant Lot,3927.280235,38160801500
1359 BURD AV,Hamilton Heights,22,,63112,Vacant Lot,3928.5462755,38071002800
5319 TERRY AV,Wells / Goodfellow,22,,63120,Vacant Lot,3932.6526475,55550001900
1485 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,3944.0359835,38190901550
1315 MONTCLAIR AV,Hamilton Heights,22,,63112,Vacant Lot,3955.845272,38080402200
2845 CLARA AV,Wells / Goodfellow,22,,63120,Vacant Lot,3957.554997,52440003800
5722 TERRY AV,Wells / Goodfellow,22,,63120,Vacant Lot,3958.302854,52020001100
5712 TERRY AV,Wells / Goodfellow,22,,63120,Vacant Lot,3959.16949,52020001400
5660 TERRY AV,Wells / Goodfellow,22,,63120,Vacant Lot,3960.757072,52020001900
1382 MONTCLAIR AV,Hamilton Heights,22,,63112,Vacant Lot,3978.0449095,38071000900
1940 BELT AV,Wells / Goodfellow,22,,63112,Vacant Lot,3980.763413,45250001600
5978 RIDGE AV,Hamilton Heights,22,,63112,Vacant Lot,3982.8783895,38350500100
5966 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,3984.3770965,49970000600
1425 LAUREL PL,Hamilton Heights,22,,63112,Vacant Lot,3985.927387,38210001800
1923 ARLINGTON AV,Wells / Goodfellow,22,,63112,Vacant Lot,3996.2181595,45220004400
5900 KENNERLY AV,Wells / Goodfellow,22,,63112,Vacant Lot,4006,49950002500
5866 THEODOSIA AV,Wells / Goodfellow,22,,63112,Vacant Lot,4008.1205705,49900000950
1215 BLACKSTONE AV,West End,22,,63112,Vacant Lot,4034.40713,38151002900
5933 DR MARTIN LUTHER KING DR,Wells / Goodfellow,22,,63112,Vacant Lot,4042.286833,50000003300
3037 SEMPLE AV,Wells / Goodfellow,22,,63120,Vacant Lot,4051.1944975,48220002200
1901 BELT AV,Wells / Goodfellow,22,,63112,Vacant Lot,4055.3540845,45280004100
5514 HEBERT ST,Wells / Goodfellow,22,,63120,Vacant Lot,4063.571917,59320001500
5337 MAFFITT AV,Wells / Goodfellow,22,,63112,Vacant Lot,4064.7565965,45170505000
5880 RIDGE AV,Hamilton Heights,22,,63112,Vacant Lot,4071.6958515,38220500400
1477 LAUREL PL,Hamilton Heights,22,,63112,Vacant Lot,4078.5158945,53070001700
3407 BELT AV,Wells / Goodfellow,22,,63120,Vacant Lot,4085.98955,59310002500
3441 ARLINGTON AV,Wells / Goodfellow,22,,63120,Vacant Lot,4089.587782,45200002500
5827 ROOSEVELT PL,Wells / Goodfellow,22,,63120,Vacant Lot,4089.668545,60990002700
5573 ST EDWARD AV,Wells / Goodfellow,22,,63120,Vacant Lot,4101.5959075,52570002100
1461 GOODFELLOW BLVD,Hamilton Heights,22,,63112,Vacant Lot,4111.6920395,53060002600
5550 TERRY AV,Wells / Goodfellow,22,aka 2739 Burd,63120,Vacant Lot,4112.600869,52550000900
1473 GOODFELLOW BLVD,Hamilton Heights,22,,63112,Vacant Lot,4115.15727,53060002100
3019 SEMPLE AV,Wells / Goodfellow,22,,63120,Vacant Lot,4116.879587,48220002800
5630 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,4120.164398,49130002000
1320 HAMILTON BLVD,Hamilton Heights,22,,63112,Vacant Lot,4127.3480455,38230403000
1357 TEMPLE PL,Hamilton Heights,22,,63112,Vacant Lot,4129.1818515,38170703200
5539 PALM ST,Wells / Goodfellow,22,,63120,Vacant Lot,4139.91642,59300001920
5537 PALM ST,Wells / Goodfellow,22,,63120,Vacant Lot,4139.9604745,59300001800
3319 ARLINGTON AV,Wells / Goodfellow,22,,63120,Vacant Lot,4141.3291405,45200004200
1467 GOODFELLOW BLVD,Hamilton Heights,22,,63112,Vacant Lot,4147.0144875,53060002300
5724 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,4147.57812,49130000200
1367 GOODFELLOW BLVD,Hamilton Heights,22,,63112,Vacant Lot,4154.3537515,38220602300
1919 HODIAMONT AV,Wells / Goodfellow,22,,63112,Vacant Lot,4165.6052395,50750001000
1964 CLARA AV,Wells / Goodfellow,22,,63112,Vacant Lot,4167.890268,45310002000
5547 WABADA AV,Wells / Goodfellow,22,,63112,Vacant Lot,4169.034616,45320004100
5737 TERRY AV,Wells / Goodfellow,22,,63120,Vacant Lot,4173.1747185,52430007300
3017 SEMPLE AV,Wells / Goodfellow,22,,63120,Vacant Lot,4181.1841615,48220002900
1463 GOODFELLOW BLVD,Hamilton Heights,22,,63112,Vacant Lot,4186.306513,53060002500
2500 CLARA AV,Wells / Goodfellow,22,,63112,Vacant Lot,4202.5796715,45320000100
3035 SEMPLE AV,Wells / Goodfellow,22,,63120,Vacant Lot,4213.110402,48220002300
1907 HODIAMONT AV,Wells / Goodfellow,22,,63112,Vacant Lot,4213.72563,50750001300
2935 SEMPLE AV,Wells / Goodfellow,22,,63120,Vacant Lot,4228.6513075,48220003700
3433 ARLINGTON AV,Wells / Goodfellow,22,,63120,Vacant Lot,4238,45200002900
5659 COTE BRILLIANTE AV,Wells / Goodfellow,22,,63112,Vacant Lot,4238.817347,49130004800
1456 HAMILTON AV,Hamilton Heights,22,,63112,Vacant Lot,4239,53080000200
5843 TERRY AV,Wells / Goodfellow,22,,63120,Vacant Lot,4243.440015,60980003100
1441 GOODFELLOW BLVD,Hamilton Heights,22,,63112,Vacant Lot,4255.079755,38210301300
5808 LOTUS AV,Wells / Goodfellow,22,,63112,Vacant Lot,4261.8866025,49920003000
1453 BLACKSTONE AV,Hamilton Heights,22,,63112,Vacant Lot,4265.4546825,38191002400
5821 ROOSEVELT PL,Wells / Goodfellow,22,,63120,Vacant Lot,4266.62104,60990002500
5477 ST LOUIS AV,Wells / Goodfellow,22,,63120,Vacant Lot,4267.443011,48220005200
1465 SHAWMUT PL,Hamilton Heights,22,,63112,Vacant Lot,4272.249635,38190902200
2526 CHESTER ST,Wells / Goodfellow,22,,63112,Vacant Lot,4274.022961,45160200500
