Address,Neighborhood,Ward,Description,ZipCode,Usage,Lot Square Feet,ParcelId
4864 PALM ST,Kingsway East,1,1 Story Frame Residence,63115,Residential,2457,44530000400
3326 ABNER PL,Wells / Goodfellow,1,2 Story Brick Two Family Flat,63120,Residential,2563.49,45190100800
4932 LILBURN AV,Mark Twain,1,2 Story Frame Residence,63115,Residential,2615,54670003400
3319 WILLIAM PL,Wells / Goodfellow,1,1 Story Frame Residence,63120,Residential,2635,45190102500
4728 ASHLAND CT,Kingsway East,1,1 Story Brick Residence,63115,Residential,2650,44590600400
3323 ABNER PL,Wells / Goodfellow,1,1 Story Frame Residence,63120,Residential,2664.59,45190202100
3310 WILLIAM PL,Wells / Goodfellow,1,1 Story Brick Residence,63120,Residential,2721.172552,52480500500
3314 ABNER PL,Wells / Goodfellow,1,2 Story Frame Residence,63120,Residential,2725,45190100500
4113 WALBRIDGE PL,Penrose,1,1 Story Frame Residence,63115,Residential,2750,43831702200
3314 WILLIAM PL,Wells / Goodfellow,1,1 Story Brick Residence,63120,Residential,2759.467816,52480500700
3309 ABNER PL,Wells / Goodfellow,1,1 Story Brick Residence,63120,Residential,2765.37,45190202600
4966 HARNEY AV,Mark Twain,1,1 Story Frame Residence,63115,Residential,2812,52620002700
3312 WILLIAM PL,Wells / Goodfellow,1,1 Story Brick Residence,63120,Residential,2822.630688,52480500600
3307 ABNER PL,Wells / Goodfellow,1,2 Story Frame Residence,63120,Residential,2881.76,45190202700
3401 MARCUS AV,Kingsway East,1,a/k/a 4703 Ashland-2 Story Brick Four Family Flat,63115,Residential,2935.274657,44590601800
3417 MARCUS AV,Kingsway East,1,2 Story Brick Two Family Flat,63115,Residential,3080,44590601300
5064 GERALDINE AV,Mark Twain,1,1 Story Frame Residence,63115,Residential,3113,50860002100
5034 CLAXTON AV,Mark Twain,1,1 Story Frame Residence,63120,Residential,3125,50880001100
1716 UNION BLVD,Kingsway West,1,1 Story Brick Residence,63113,Residential,3125,45110004500
4952 CLAXTON AV,Mark Twain,1,1 Story Brick Residence,63120,Residential,3125.0692235,55580001900
4963 THEKLA AV,Mark Twain,1,1 Story Brick Residence,63115,Residential,3137,54680001700
4107 WALBRIDGE PL,Penrose,1,1 Story Frame Residence,63115,Residential,3150.174322,43831702400
5419 RUSKIN AV,Mark Twain,1,2 Story Frame Residence,63115,Residential,3187,50800003700
5370 UNION BLVD,Mark Twain,1,1 Story Brick Residence,63115,Residential,3187,50840002100
5334 UNION BLVD,Mark Twain,1,1.5 Story Frame Residence,63115,Residential,3188,50840001000
5338 UNION BLVD,Mark Twain,1,2 Story Frame Residence,63115,Residential,3188,50840001100
5323 GERALDINE AV,Mark Twain,1,2 Story Brick Residence,63115,Residential,3188,50840004100
5321 GERALDINE AV,Mark Twain,1,1 Story Frame Residence,63115,Residential,3210.7827415,50840004200
5079 N KINGSHIGHWAY BLVD,Mark Twain,1,2 Story Brick Two Family Flat,63115,Residential,3219,57440003600
2935 ABNER PL,Wells / Goodfellow,1,1 Story Brick Residence,63120,Residential,3279,45180004400
4917 ASHBY AV,Mark Twain,1,2 Story Frame Residence,63115,Residential,3374.8413725,54660000200
4346 N EUCLID AV,Penrose,1,2 Story Brick Residence,63115,Residential,3458,43910206300
5120 TERRY AV,Kingsway West,1,1 Story Brick Residence,63115,Residential,3562,44990602100
5239 TERRY AV,Kingsway West,1,1 Story Brick Residence,63115,Residential,3576,44980001700
4936 FARLIN AV,Penrose,1,2 Story Frame Residence,63115,Residential,3600,54630001000
4877 CARTER AV,Penrose,1,2 Story Frame Residence,63115,Residential,3600,43910102800
4719 GREER AV,Kingsway East,1,2 Story Brick Residence,63115,Residential,3708,44810304600
5205 THEODOSIA AV,Kingsway West,1,2 Story Frame Residence,63113,Residential,3750,45110002300
5217 N EUCLID AV,Mark Twain,1,1.5 Story Frame Residence,63115,Residential,3750,55330004500
5250 PAULIAN PL,Kingsway West,1,2 Story Brick Residence,63113,Residential,3750,52830000300
5246 PAULIAN PL,Kingsway West,1,2 Story Brick Two Family Flat,63113,Residential,3750,52830000400
4920 SAN FRANCISCO AV,Penrose,1,1 Story Brick Residence,63115,Residential,3780,43870001500
5206 ST LOUIS AV,Kingsway West,1,1 Story Brick Residence,63115,Residential,3781,44990500600
5452 GERALDINE AV,Mark Twain,1,2 Story Frame Residence,63115,Residential,3825,50800001600
5097 RUSKIN AV,Mark Twain,1,2 Story Frame Residence,63115,Residential,3825,50860003600
4911 ST LOUIS AV,Kingsway East,1,2.5 Story Brick Two Family Flat,63115,Residential,3825,52600002600
5083 GERALDINE AV,Mark Twain,1,1 Story Frame Residence,63115,Residential,3840,50870004400
5072 UNION BLVD,Mark Twain,1,2 Story Frame Residence,63115,Residential,3840,50870002700
4914 LILBURN AV,Mark Twain,1,1 Story Brick and 1 Story Frame Residence,63115,Residential,3917,54670003900
4721 GREER AV,Kingsway East,1,2.5 Story Brick Residence,63115,Residential,3924,44810304700
5132 TERRY AV,Kingsway West,1,1 Story Brick Residence,63115,Residential,3943,44990601600
5448 UNION BLVD,Mark Twain,1,1 Story Frame Residence,63115,Residential,3961,50810001300
5142 MAFFITT AV,Kingsway West,1,2 Story Brick Residence,63113,Residential,4025,45020501400
4237 N EUCLID AV,Penrose,1,2 Story Frame Residence,63115,Residential,4081.752595,43800300200
4874 CALVIN AV,Penrose,1,1 Story Brick Residence,63115,Residential,4083,43911100700
4960 MARGARETTA AV,Penrose,1,2 Story Frame Residence,63115,Residential,4163,54640000200
4960 FARLIN AV,Penrose,1,2 Story Frame Residence,63115,Residential,4200,54630000200
5219 PALM ST,Kingsway West,1,2 Story Brick Two Family Flat,63115,Residential,4375,59490001000
4114 N KINGSHIGHWAY BLVD,Penrose,1,2 Story Frame Residence,63115,Residential,4420,43832900300
5243 TERRY AV,Kingsway West,1,1 Story Brick Residence,63115,Residential,4432,44980001800
4975 THEKLA AV,Mark Twain,1,2 Story Brick Four Family Flat,63115,Residential,4483,54680002000
5229 LOTUS AV,Kingsway West,1,2 Story Brick Two Family Flat,63113,Residential,4514,45050007350
4909 ST LOUIS AV,Kingsway East,1,2.5 Story Brick Two Family Flat,63115,Residential,4590,52600002400
5141 HIGHLAND AV,Kingsway West,1,2 Story Brick Two Family Flat,63113,Residential,5075,45020602300
5010 GERALDINE AV,Mark Twain,1,2 Story Frame Residence,63115,Residential,5100,50860000400
5382 CLAXTON AV,Mark Twain,1,2 Story Brick Four Family Flat,63120,Residential,5188,50830002500
3322 ARLINGTON AV,Wells / Goodfellow,1,1 Story Frame Residence,63120,Residential,5237,45190200600
5157 LEXINGTON AV,Kingsway West,1,2 Story Brick Four Family Flat,63115,Residential,5250,59540002800
5321 LABADIE AV,Wells / Goodfellow,1,2.5 Story Frame Residence,63120,Residential,5320,52470002000
4939 ALDINE AV,Kingsway East,1,2 Story Brick Four Family Flat,63113,Residential,5666.0244365,44890601900
5124 WABADA AV,Kingsway West,1,2 Story Brick Four Family Flat,63113,Residential,5940,45050002700
2925 UNION BLVD,Wells / Goodfellow,1,2 Story Brick Two Family Flat,63115,Residential,6216,52460001300
5234 ST LOUIS AV,Kingsway West,1,1 Story Brick Residence,63115,Residential,6325,44980000900
5371 GERALDINE AV,Mark Twain,1,1.5 Story Frame Residence,63115,Residential,6375,50840003000
5312 UNION BLVD,Mark Twain,1,2 Story Frame Residence,63115,Residential,6375,50840000300
5306 QUEENS AV,Mark Twain,1,2 Story Brick Residence,63115,Residential,6383,51400000200
4122 CLARA PL,Penrose,1,1 Story Frame Residence,63115,Residential,8192.645155,43831700610
5164 PALM ST,Kingsway West,1,2 Story Brick Multi Family,63115,Residential,8750,59540000100
3332 ARLINGTON AV,Wells / Goodfellow,1,1.5 Story Brick Residence,63120,Residential,10782.944142,45190200800
3162 N 11TH ST,Near North Riverfront,2,2 Story Brick Attached Rowhouse,63147,Residential,2154.9565895,25460000200
8446 LOWELL LA,Baden,2,1 Story Concrete Block Residence,63147,Residential,2334.5792045,42930004000
8450 LOWELL LA,Baden,2,1 Story Concrete Block Residence,63147,Residential,2383.505467,42930004100
1437 GANO AV,College Hill,2,2 Story Brick Two Family Flat,63107,Residential,2455.45,33110003200
1444 E PRAIRIE AV,College Hill,2,2 Story Brick Residence,63107,Residential,2553,33110000200
868 HARLAN AV,Baden,2,2 Story Frame Residence,63147,Residential,2657.758,53990002400
1406 E PRAIRIE AV,College Hill,2,2 Story Brick Residence,63107,Residential,2683,33110001500
1421 GANO AV,College Hill,2,1 Story Brick Residence,63107,Residential,2711,33110002600
1431 E PRAIRIE AV,College Hill,2,2 Story Brick Two Family Flat,63107,Residential,2717.2623445,33480503500
8230 FREDERICK ST,Baden,2,1 Story Frame Residence,63147,Residential,2750,54310001200
7861 HALL ST,Baden,2,1 Story Frame Residence,63147,Residential,2911,42300001100
1435 GANO AV,College Hill,2,2 Story Brick Two Family Flat,63107,Residential,2914.67,33110003100
1427 GANO AV,College Hill,2,1 Story Frame Residence,63107,Residential,2943.2362185,33110002800
845 HARLAN AV,Baden,2,1 Story Frame Residence,63147,Residential,2989,54000002700
8653 N BROADWAY ,Baden,2,1 Story Frame Residence,63147,Residential,3000,54010001200
1402 LINTON AV,College Hill,2,2 Story Brick Residence,63107,Residential,3021.514,33600001700
8442 LOWELL LA,Baden,2,1 Story Concrete Block Residence,63147,Residential,3118,42930003900
8941 NEWBY ST,Baden,2,2 Story Frame Two Family Flat,63147,Residential,3187,42880001700
8917 NEWBY ST,Baden,2,1 Story Frame Residence,63147,Residential,3187,42880002400
884 HARLAN AV,Baden,2,1 Story Frame Residence,63147,Residential,3188,53990002050
8024 FREDERICK ST,Baden,2,1 Story Frame Residence,63147,Residential,3250,42390200800
1027 SWITZER AV,Baden,2,1 Story Frame Residence,63147,Residential,3340,42400003000
8549 CHURCH RD,Baden,2,2 Story Brick Two Family Flat,63147,Residential,3344,52500001300
8537 N BROADWAY ,Baden,2,1 Story Brick Residence,63147,Residential,3450,56370002400
8511 N BROADWAY ,Baden,2,1 Story Brick Residence,63147,Residential,3450,56370003400
1000 BITTNER ST,Baden,2,1 Story Brick Attached Residence,63147,Residential,3750,42390202200
841 DESOTO AV,College Hill,2,2 Story Brick Residence,63107,Residential,3785,33600002600
8547 CHURCH RD,Baden,2,2 Story Brick Two Family Flat,63147,Residential,3955,52500001400
1035 TILLIE AV,Baden,2,1 Story Frame Residence,63147,Residential,4200,42510002300
1428 E DESOTO AV,College Hill,2,1 Story Brick Residence,63107,Residential,4286.2951315,33480500600
1116 GANO AV,College Hill,2,1 Story Frame Residence,63107,Residential,4340.297539,24691100500
1023 GARTH AV,Baden,2,2 Story Frame Residence,63147,Residential,4442,42500002000
8938 EDNA ST,Baden,2,1 Story Brick Residence,63147,Residential,4445,42880000700
835 CANAAN AV,Baden,2,1 Story Frame Residence,63147,Residential,4463,54010002100
870 CANAAN AV,Baden,2,2 Story Frame Residence,63147,Residential,4619.549,52760002400
1436 OBEAR AV,College Hill,2,2 Story Brick Four Family Flat,63107,Residential,4712.1564965,24720000400
1408 DESOTO AV,College Hill,2,1 Story Brick Four Family,63107,Residential,5000,33480501200
1068 GARTH AV,Baden,2,2 Story Frame Residence,63147,Residential,5011,42510000200
8929 NEWBY ST,Baden,2,1 Story Frame Residence,63147,Residential,5100,42880002100
846 ELIAS AV,Baden,2,2 Story Frame Residence,63147,Residential,5100,52770003300
1100 HOWELL ST,Baden,2,1 Story Frame Residence,63147,Residential,5274,54330002100
1041 GIMBLIN ST,Baden,2,2 Story Brick Residence,63147,Residential,5617.3346695,42480602150
8110 CHURCH RD,Baden,2,2 Story Brick Four Family Flat,63147,Residential,6000,42550001200
8426 LOWELL LA,Baden,2,1 Story Frame Residence,63147,Residential,6169,42930003500
864 HARLAN AV,Baden,2,1 Story Brick Residence,63147,Residential,6244,53990002600
8409 CHURCH RD,Baden,2,1.5 Story Frame Residence,63147,Residential,6300,42480601500
1034 GIMBLIN ST,Baden,2,2 Story Frame Residence,63147,Residential,7500,42500000600
8432 LOWELL ST,Baden,2,1 Story Brick Residence,63147,Residential,8000,60190000700
845 COWAN ST,College Hill,2,2 Story Brick Residence,63107,Residential,11101.12,33480502200
1029 SWITZER AV,Baden,2,1 Story Frame Residence,63147,Residential,12415,42400003100
2921 N 13TH ST,Old North St. Louis,3,3 Story Brick Four Family Flat--ONSLRG-RFP,63107,Residential,1335.7947235,11290001000
3423 BLAIR AV,Hyde Park,3,2.5 Story Brick Residence,63107,Residential,1338,11810501500
1521 PALM ST,Hyde Park,3,2 Story Brick Four Family Flat (Half Only)-ONSLRG-RFP,63107,Residential,1350.2097915,11550002000
1913 FARRAGUT ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,1377,24370502500
2010 BRANCH ST,Hyde Park,3,1.5 Story Brick Residence,63107,Residential,1431.2918195,11580000400
1508 ANGELRODT ST,Hyde Park,3,3 Story Brick Two Family Flat,63107,Residential,1433.2,11820500650
3908 GLASGOW AV,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,1541.7925975,23970001700
3407 N 14TH ST,Hyde Park,3,2 Story Brick Four Family Flat (Half Only),63107,Residential,1544.7639555,11840302200
2917 N 13TH ST,Old North St. Louis,3,Part of 3 Story Brick Attached Row House-ONSLRG-RFP,63107,Residential,1559.25099,11290001060
3802 BLAIR AV,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,1649.981331,11880000100
3337 BLAIR AV,Hyde Park,3,3 Story Brick Four Family Flat,63107,Residential,1742.4170695,11820500750
3405 N 14TH ST,Hyde Park,3,2 Story Brick Two Family Flat (Half Only),63107,Residential,1763.0608755,11840302300
3431 BLAIR AV,Hyde Park,3,2 Story Frame Residence,63107,Residential,1844.7399175,11810501300
4306 N FLORISSANT AV,College Hill,3,2 Story Brick Residence,63107,Residential,1857.4599865,24330000400
3003 KOSSUTH AV,Fairground Neighborhood,3,Half of a 2 Story Brick Four Family Flat,63107,Residential,1859,19450001000
3001 KOSSUTH AV,Fairground Neighborhood,3,Half of a 2 Story Brick Four Family Flat,63107,Residential,1888,19450000900
4120 GROVE ST,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,1890.0513875,19460000300
4204 WARNE AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,2080.82667,33960000300
2115 PENROSE ST,Hyde Park,3,Half of a 2 Story Brick Four Family Flat,63107,Residential,2087,24350004900
3425 N 14TH ST,Hyde Park,3,2 Story Frame Residence,63107,Residential,2103.634598,11840301600
3614 N 21ST ST,Hyde Park,3,1 Story Frame Residence,63107,Residential,2107,11670002600
3328 BLAIR AV,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,2156.9101395,11830400600
1909 DESTREHAN ST,Hyde Park,3,1 Story Frame Residence,63107,Residential,2165.449765,11730601300
1511 FARRAGUT ST,Hyde Park,3,1 Story Frame Residence,63107,Residential,2178,24380502700
1503 NEWHOUSE AV,Hyde Park,3,1 Story Brick Residence,63107,Residential,2184,24070000800
4117 GLASGOW AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,2186,19460000800
2027 AGNES AV,Hyde Park,3,1 Story Brick Residence,63107,Residential,2223,11690502200
2919 N 13TH ST,Old North St. Louis,3,Part of 3 Story Brick Attached Row House--ONSLRG-RFP,63107,Residential,2236.2651715,11290001050
2025 AGNES AV,Hyde Park,3,1 Story Brick Residence,63107,Residential,2266,11690502100
4003 25TH ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,2358,23990002100
3849 SHERMAN PL,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,2384,35870005600
4259 N 21ST ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,2404,24350002800
1506 AGNES AV,Hyde Park,3,2 Story Brick Attached Row House,63107,Residential,2417.1,11810600900
1507 ANGELRODT ST,Hyde Park,3,2 Story Frame Residence,63107,Residential,2424,11810601400
2021 MALLINCKRODT ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,2428.013876,11670002000
1509 ANGELRODT ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,2438,11810601500
1502 HERDER ST,Hyde Park,3,1 Story Frame Residence,63107,Residential,2474.98,11820600400
1922 GARDEN ST,Hyde Park,3,1 Story Brick Residence,63107,Residential,2488.5574035,11730600200
4302 COLLEGE AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,2495.117801,33940000200
1918 GARDEN ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,2507,11730600300
3819 SHERMAN PL,Fairground Neighborhood,3,1.5 Story Frame Residence,63107,Residential,2537.380138,35870004500
2026 E PRAIRIE AV,College Hill,3,2  Story Brick Residence,63107,Residential,2552.796685,33090000800
3722 LEE AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,2555.09068,19290001200
3846 LEE AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,2556.5309935,35870002600
3743 LEE AV,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,2625,33050001400
4234 N FLORISSANT AV,Hyde Park,3,1.5 Story Brick Residence,63107,Residential,2625,24350001000
3767 LEE AV,Fairground Neighborhood,3,2 Story Frame Residence,63107,Residential,2625,33050001800
1514 DESTREHAN ST,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,2630.423612,11810500600
1919 AGNES ST,Hyde Park,3,1 Story Brick Residence,63107,Residential,2639.305417,11720501500
1826 E PRAIRIE AV,College Hill,3,1 Story Brick Residence,63107,Residential,2658.441852,33100001200
1409 BREMEN AV,Hyde Park,3,1.5 Story Frame Residence,63107,Residential,2667.6063605,24110002050
3332 BLAIR AV,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,2669.4299725,11830400700
4030 25TH ST,Hyde Park,3,3 Story Brick Residence,63107,Residential,2681.57546,24000001000
4223 OBEAR AV,Fairground Neighborhood,3,1.5 Story Brick Residence,63107,Residential,2682,24860003300
2109 BREMEN AV,Hyde Park,3,2.5 Story Brick Residence,63107,Residential,2682.21168,24040001700
4336 PRAIRIE AV,Fairground Neighborhood,3,1.5 Story Brick Residence,63107,Residential,2682.3998,33070001100
2007 DESTREHAN ST,Hyde Park,3,1 Story Brick Residence,63107,Residential,2697,11680001500
1916 AGNES ST,Hyde Park,3,1 Story Brick Residence,63107,Residential,2697,11720600600
3810 PENROSE ST,Fairground Neighborhood,3,2 Story Frame Residence,63107,Residential,2700,35780001000
2124 E PRAIRIE AV,College Hill,3,1 Story Frame Residence,63107,Residential,2703,33080000700
4247 19TH ST,Hyde Park,3,2  Story Brick Two Family Flat,63107,Residential,2709.978826,24370501400
1919 FARRAGUT ST,Hyde Park,3,1 Story Brick Residence,63107,Residential,2710,24370502700
3917 SHERMAN PL,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,2726,35870006400
2128 E PRAIRIE AV,College Hill,3,1.5 Story Frame Residence,63107,Residential,2743.957394,33080000600
1502 DESTREHAN ST,Hyde Park,3,2 Story Brick Rowhouse,63107,Residential,2744,11810501050
3839 SHERMAN PL,Fairground Neighborhood,3,2 Story Brick Four Family Flat,63107,Residential,2749.1302905,35870005200
4241 19TH ST,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,2770.268088,24370501700
4243 19TH ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,2773.625952,24370501600
3844 PENROSE ST,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,2775.1621225,35780000400
1919 ANGELRODT ST,Hyde Park,3,(2) 1 Story Frame Residences,63107,Residential,2779.232043,11720601800
4332 RANDALL PL,College Hill,3,Half Only-2 Story Brick Four Family Flat,63107,Residential,2780,24410002600
2021 JOHN AV,College Hill,3,2 Story Brick Two Family Flat,63107,Residential,2787.572779,24760002400
4228 N FLORISSANT AV,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,2794.817862,24350000800
1923 ANGELRODT ST,Hyde Park,3,1 Story Frame Residence,63107,Residential,2804.837028,11720601900
3413 N 14TH ST,Hyde Park,3,2 Story Brick Attached Row House,63107,Residential,2808,11840301900
2041 GANO AV,College Hill,3,1 Story Brick Residence,63107,Residential,2812,33090003200
4116 N GRAND BLVD,Fairground Neighborhood,3,Half of a 2 Story Brick Two Family Flat,63107,Residential,2820,19430000400
2021 BRANCH ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,2825,11690601500
3828 MAFFITT AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63113,Residential,2859.3198,36290101300
4211 OBEAR AV,Fairground Neighborhood,3,1 Story Frame Residence,63107,Residential,2875,24860003800
4318 STRODTMAN PL,College Hill,3,2 Story Brick Residence,63107,Residential,2882.5978885,24320000600
1417 BISSELL ST,College Hill,3,1 Story Brick Residence,63107,Residential,2889.45083,24460000500
4255 N 21ST ST,Hyde Park,3,2 Story Frame Residence,63107,Residential,2902.252084,24350003000
4020 GLASGOW AV,Hyde Park,3,1 Story Brick Residence,63107,Residential,2902.657978,23990000500
2025 JOHN AV,College Hill,3,2 Story Brick Residence,63107,Residential,2908.3637195,24760002500
4230 DESOTO AV,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,2909.316212,33540001200
4320 STRODTMAN PL,College Hill,3,1 Story Brick Residence,63107,Residential,2937,24320000700
2112 JOHN AV,College Hill,3,2 Story Brick Four Family Flat,63107,Residential,2947,24800000700
4330 RANDALL PL,College Hill,3,2 Story Brick Four Family Flat (Half Only),63107,Residential,2948.508481,24410002500
4025 N FLORISSANT AV,Hyde Park,3,2.5 Story Brick Residence,63107,Residential,2952.816905,24020001500
4244 E LINTON AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,2964.388317,33550001400
2103 BRANCH ST,Hyde Park,3,1 Story Brick Residence,63107,Residential,2964.6981775,11600000900
4253 N 21ST ST,Hyde Park,3,1 Story Brick Residence,63107,Residential,2965.0714865,24350003100
1515 PENROSE ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,2970.24,24380601000
4310 COLLEGE AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,2971.7527735,33940000400
3336 BLAIR AV,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,2973.689945,11830400800
4513 BLAIR AV,College Hill,3,1 Story Frame Residence,63107,Residential,2975.28416,24450001900
4211 LINTON AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,2983,33950003600
1942 HEBERT ST,Old North St. Louis,3,2.5 Story Brick Two Family Flat--ONSLRG-RFP,63107,Residential,2983.992888,11360000500
4028 25TH ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,2988.717948,24000000900
3819 LABADIE AV,JeffVanderLou,3,Half of a 2 Story Brick Four Family Flat,63107,Residential,2993,36260002750
4214 PECK ST,Fairground Neighborhood,3,2 Story Frame Residence,63107,Residential,2999.970555,24280000700
4333 STRODTMAN PL,College Hill,3,3 Story Brick Residence,63107,Residential,3000,24330002500
4134 PECK ST,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3000,24230000300
4027 PECK ST,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3000,19420001900
4205 LINTON AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3000,33950003800
4220 LINTON AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,3000,33550000600
4347 LINTON AV,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,3000,33940002800
3745 COTTAGE AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63113,Residential,3000,23830002500
4312 PLEASANT ST,Fairground Neighborhood,3,2.5 Story Brick Residence,63107,Residential,3000,14040000400
3501 BAILEY AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,3000,19420002500
4234 PLEASANT ST,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,3000.07551,24270001300
4162 PECK ST,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3000.133689,24230001300
1944 HEBERT ST,Old North St. Louis,3,2.5 Story Brick Two Family Flat--ONSLRG-RFP,63107,Residential,3003.860531,11360000400
3817 LABADIE AV,JeffVanderLou,3,Half of a 2 Story Brick Four Family Flat,63107,Residential,3013,36260002650
4311 STRODTMAN PL,College Hill,3,2 Story Brick Two Family Flat,63107,Residential,3016.9058175,24330003800
4315 LINTON AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,3017,33940003800
4251 N 21ST ST,Hyde Park,3,1 Story Brick Residence,63107,Residential,3018.974945,24350003200
4209 PECK ST,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,3037,24290002300
2039 GANO AV,College Hill,3,1 Story Brick Residence,63107,Residential,3040.47,33090003100
4231 LINTON AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,3046.4231745,33950002900
4206 E DESOTO AV,Fairground Neighborhood,3,2 Story Frame Residence,63107,Residential,3054.2954805,33540000200
1532 JOHN AV,College Hill,3,3 Story Brick Residence,63107,Residential,3070.143892,24740000700
4231 JOHN AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3086.927288,24870003400
4026 25TH ST,Hyde Park,3,2.5 Story Brick Residence,63107,Residential,3100.580895,24000000800
4107 N 20TH ST,Hyde Park,3,2 Story Brick Attached Row House,63107,Residential,3108,24170001100
4025 PECK ST,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,3125,19420002000
4409 N 20TH ST,College Hill,3,2 Story Brick Two Family Flat,63107,Residential,3143.560782,24320003201
3957 N 21ST ST,Hyde Park,3,1 Story Frame Residence,63107,Residential,3149.166542,24030002600
2619 NATURAL BRIDGE AV,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,3151.7829865,12480000700
4330 19TH ST,College Hill,3,1 Story Frame Residence,63107,Residential,3157,24430001200
4215 JOHN AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3166.3904485,24870004000
2115 BREMEN AV,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,3170.215015,24040001900
3809 MAFFITT AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63113,Residential,3171,36280002100
1408 FERRY ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,3181.6514035,24390501800
3922 VEST AV,Hyde Park,3,3 Story Brick Residence,63107,Residential,3187.413824,23980000800
3938 VEST AV,Hyde Park,3,1.5 Story Brick Residence,63107,Residential,3187.43756,23980001500
4344 WARNE AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3195,33970001400
2623 NATURAL BRIDGE AV,Hyde Park,3,3 Story Brick Residence,63107,Residential,3198,12480000800
4429 N 20TH ST,College Hill,3,2 Story Brick Residence,63107,Residential,3202.240929,24320002601
1506 DESTREHAN ST,Hyde Park,3,2 Story Brick Attached Row House,63107,Residential,3209,11810500900
4236 PLEASANT ST,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,3212.42,24270001400
4237 OBEAR AV,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,3225,24860002700
4109 N 20TH ST,Hyde Park,3,2 Story Brick Attached Row House,63107,Residential,3226,24170001000
1104 MONTGOMERY ST,Old North St. Louis,3,2 Story Brick Attached Row House,63106,Residential,3228,03600000900
1531 OBEAR AV,College Hill,3,2 Story Brick Two Family Flat,63107,Residential,3232.957634,24740002700
4318 19TH ST,College Hill,3,2 Story Brick Two Family Flat,63107,Residential,3242.435942,24430000700
4430 19TH ST,College Hill,3,2 Story Brick Residence,63107,Residential,3250,24430002900
4407 19TH ST,College Hill,3,2 Story Brick Residence,63107,Residential,3250,24440003700
1416 PENROSE ST,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,3250,24140000800
4325 19TH ST,College Hill,3,2 Story Brick Residence,63107,Residential,3250,24440004400
